Freq.	V(n003)
7.03023762065003e+05	(2.35323113003765e+01dB,-1.17844896707576e+01°)
7.06268772311423e+05	(2.35323908086382e+01dB,-1.18397801019919e+01°)
7.09528760844593e+05	(2.35324706785287e+01dB,-1.18953380179671e+01°)
7.12803796801141e+05	(2.35325509064191e+01dB,-1.19511648196956e+01°)
7.16093949636819e+05	(2.35326314885164e+01dB,-1.20072619168647e+01°)
7.19399289127970e+05	(2.35327124208602e+01dB,-1.20636307279041e+01°)
7.22719885373011e+05	(2.35327936993182e+01dB,-1.21202726800556e+01°)
7.26055808793919e+05	(2.35328753195824e+01dB,-1.21771892094418e+01°)
7.29407130137722e+05	(2.35329572771646e+01dB,-1.22343817611368e+01°)
7.32773920478004e+05	(2.35330395673925e+01dB,-1.22918517892363e+01°)
7.36156251216408e+05	(2.35331221854050e+01dB,-1.23496007569298e+01°)
7.39554194084153e+05	(2.35332051261478e+01dB,-1.24076301365720e+01°)
7.42967821143553e+05	(2.35332883843692e+01dB,-1.24659414097560e+01°)
7.46397204789548e+05	(2.35333719546147e+01dB,-1.25245360673868e+01°)
7.49842417751237e+05	(2.35334558312233e+01dB,-1.25834156097550e+01°)
7.53303533093421e+05	(2.35335400083215e+01dB,-1.26425815466121e+01°)
7.56780624218154e+05	(2.35336244798194e+01dB,-1.27020353972460e+01°)
7.60273764866299e+05	(2.35337092394050e+01dB,-1.27617786905571e+01°)
7.63783029119087e+05	(2.35337942805393e+01dB,-1.28218129651352e+01°)
7.67308491399698e+05	(2.35338795964510e+01dB,-1.28821397693376e+01°)
7.70850226474831e+05	(2.35339651801312e+01dB,-1.29427606613670e+01°)
7.74408309456293e+05	(2.35340510243278e+01dB,-1.30036772093509e+01°)
7.77982815802589e+05	(2.35341371215403e+01dB,-1.30648909914217e+01°)
7.81573821320530e+05	(2.35342234640135e+01dB,-1.31264035957970e+01°)
7.85181402166829e+05	(2.35343100437322e+01dB,-1.31882166208611e+01°)
7.88805634849728e+05	(2.35343968524152e+01dB,-1.32503316752471e+01°)
7.92446596230610e+05	(2.35344838815090e+01dB,-1.33127503779201e+01°)
7.96104363525639e+05	(2.35345711221818e+01dB,-1.33754743582604e+01°)
7.99779014307389e+05	(2.35346585653175e+01dB,-1.34385052561484e+01°)
8.03470626506493e+05	(2.35347462015086e+01dB,-1.35018447220494e+01°)
8.07179278413298e+05	(2.35348340210503e+01dB,-1.35654944171002e+01°)
8.10905048679520e+05	(2.35349220139336e+01dB,-1.36294560131952e+01°)
8.14648016319917e+05	(2.35350101698383e+01dB,-1.36937311930747e+01°)
8.18408260713960e+05	(2.35350984781263e+01dB,-1.37583216504130e+01°)
8.22185861607522e+05	(2.35351869278345e+01dB,-1.38232290899075e+01°)
8.25980899114564e+05	(2.35352755076673e+01dB,-1.38884552273690e+01°)
8.29793453718837e+05	(2.35353642059896e+01dB,-1.39540017898127e+01°)
8.33623606275588e+05	(2.35354530108190e+01dB,-1.40198705155496e+01°)
8.37471438013276e+05	(2.35355419098181e+01dB,-1.40860631542790e+01°)
8.41337030535291e+05	(2.35356308902870e+01dB,-1.41525814671825e+01°)
8.45220465821690e+05	(2.35357199391549e+01dB,-1.42194272270175e+01°)
8.49121826230931e+05	(2.35358090429723e+01dB,-1.42866022182129e+01°)
8.53041194501620e+05	(2.35358981879023e+01dB,-1.43541082369644e+01°)
8.56978653754272e+05	(2.35359873597126e+01dB,-1.44219470913322e+01°)
8.60934287493063e+05	(2.35360765437664e+01dB,-1.44901206013379e+01°)
8.64908179607610e+05	(2.35361657250139e+01dB,-1.45586305990636e+01°)
8.68900414374748e+05	(2.35362548879832e+01dB,-1.46274789287511e+01°)
8.72911076460312e+05	(2.35363440167710e+01dB,-1.46966674469024e+01°)
8.76940250920941e+05	(2.35364330950336e+01dB,-1.47661980223808e+01°)
8.80988023205876e+05	(2.35365221059768e+01dB,-1.48360725365132e+01°)
8.85054479158772e+05	(2.35366110323468e+01dB,-1.49062928831931e+01°)
8.89139705019523e+05	(2.35366998564198e+01dB,-1.49768609689846e+01°)
8.93243787426087e+05	(2.35367885599921e+01dB,-1.50477787132270e+01°)
8.97366813416326e+05	(2.35368771243697e+01dB,-1.51190480481414e+01°)
9.01508870429847e+05	(2.35369655303578e+01dB,-1.51906709189363e+01°)
9.05670046309864e+05	(2.35370537582501e+01dB,-1.52626492839163e+01°)
9.09850429305055e+05	(2.35371417878179e+01dB,-1.53349851145900e+01°)
9.14050108071435e+05	(2.35372295982987e+01dB,-1.54076803957800e+01°)
9.18269171674237e+05	(2.35373171683852e+01dB,-1.54807371257330e+01°)
9.22507709589801e+05	(2.35374044762132e+01dB,-1.55541573162317e+01°)
9.26765811707470e+05	(2.35374914993504e+01dB,-1.56279429927067e+01°)
9.31043568331499e+05	(2.35375782147837e+01dB,-1.57020961943503e+01°)
9.35341070182966e+05	(2.35376645989074e+01dB,-1.57766189742304e+01°)
9.39658408401700e+05	(2.35377506275103e+01dB,-1.58515133994062e+01°)
9.43995674548213e+05	(2.35378362757630e+01dB,-1.59267815510441e+01°)
9.48352960605640e+05	(2.35379215182052e+01dB,-1.60024255245351e+01°)
9.52730358981690e+05	(2.35380063287318e+01dB,-1.60784474296131e+01°)
9.57127962510610e+05	(2.35380906805799e+01dB,-1.61548493904738e+01°)
9.61545864455147e+05	(2.35381745463146e+01dB,-1.62316335458951e+01°)
9.65984158508530e+05	(2.35382578978151e+01dB,-1.63088020493583e+01°)
9.70442938796457e+05	(2.35383407062603e+01dB,-1.63863570691700e+01°)
9.74922299879091e+05	(2.35384229421142e+01dB,-1.64643007885855e+01°)
9.79422336753064e+05	(2.35385045751109e+01dB,-1.65426354059325e+01°)
9.83943144853492e+05	(2.35385855742393e+01dB,-1.66213631347370e+01°)
9.88484820056000e+05	(2.35386659077278e+01dB,-1.67004862038486e+01°)
9.93047458678756e+05	(2.35387455430283e+01dB,-1.67800068575680e+01°)
9.97631157484510e+05	(2.35388244468003e+01dB,-1.68599273557751e+01°)
1.00223601368265e+06	(2.35389025848940e+01dB,-1.69402499740583e+01°)
1.00686212493127e+06	(2.35389799223342e+01dB,-1.70209770038440e+01°)
1.01150958933921e+06	(2.35390564233026e+01dB,-1.71021107525285e+01°)
1.01617850546818e+06	(2.35391320511209e+01dB,-1.71836535436096e+01°)
1.02086897233484e+06	(2.35392067682327e+01dB,-1.72656077168197e+01°)
1.02558108941286e+06	(2.35392805361854e+01dB,-1.73479756282604e+01°)
1.03031495663507e+06	(2.35393533156123e+01dB,-1.74307596505370e+01°)
1.03507067439559e+06	(2.35394250662130e+01dB,-1.75139621728950e+01°)
1.03984834355192e+06	(2.35394957467349e+01dB,-1.75975856013572e+01°)
1.04464806542709e+06	(2.35395653149532e+01dB,-1.76816323588615e+01°)
1.04946994181184e+06	(2.35396337276516e+01dB,-1.77661048854002e+01°)
1.05431407496672e+06	(2.35397009406014e+01dB,-1.78510056381600e+01°)
1.05918056762433e+06	(2.35397669085412e+01dB,-1.79363370916634e+01°)
1.06406952299143e+06	(2.35398315851555e+01dB,-1.80221017379099e+01°)
1.06898104475119e+06	(2.35398949230539e+01dB,-1.81083020865199e+01°)
1.07391523706534e+06	(2.35399568737484e+01dB,-1.81949406648782e+01°)
1.07887220457641e+06	(2.35400173876318e+01dB,-1.82820200182788e+01°)
1.08385205240993e+06	(2.35400764139544e+01dB,-1.83695427100711e+01°)
1.08885488617666e+06	(2.35401339008013e+01dB,-1.84575113218067e+01°)
1.09388081197486e+06	(2.35401897950687e+01dB,-1.85459284533870e+01°)
1.09892993639249e+06	(2.35402440424397e+01dB,-1.86347967232120e+01°)
1.10400236650953e+06	(2.35402965873598e+01dB,-1.87241187683300e+01°)
1.10909820990019e+06	(2.35403473730122e+01dB,-1.88138972445879e+01°)
1.11421757463523e+06	(2.35403963412922e+01dB,-1.89041348267830e+01°)
1.11936056928425e+06	(2.35404434327812e+01dB,-1.89948342088150e+01°)
1.12452730291797e+06	(2.35404885867204e+01dB,-1.90859981038397e+01°)
1.12971788511057e+06	(2.35405317409838e+01dB,-1.91776292444224e+01°)
1.13493242594199e+06	(2.35405728320511e+01dB,-1.92697303826935e+01°)
1.14017103600029e+06	(2.35406117949792e+01dB,-1.93623042905041e+01°)
1.14543382638397e+06	(2.35406485633742e+01dB,-1.94553537595826e+01°)
1.15072090870434e+06	(2.35406830693624e+01dB,-1.95488816016920e+01°)
1.15603239508788e+06	(2.35407152435605e+01dB,-1.96428906487885e+01°)
1.16136839817864e+06	(2.35407450150455e+01dB,-1.97373837531801e+01°)
1.16672903114059e+06	(2.35407723113244e+01dB,-1.98323637876871e+01°)
1.17211440766005e+06	(2.35407970583027e+01dB,-1.99278336458017e+01°)
1.17752464194809e+06	(2.35408191802525e+01dB,-2.00237962418499e+01°)
1.18295984874297e+06	(2.35408385997804e+01dB,-2.01202545111536e+01°)
1.18842014331253e+06	(2.35408552377942e+01dB,-2.02172114101925e+01°)
1.19390564145668e+06	(2.35408690134694e+01dB,-2.03146699167683e+01°)
1.19941645950983e+06	(2.35408798442148e+01dB,-2.04126330301681e+01°)
1.20495271434339e+06	(2.35408876456380e+01dB,-2.05111037713291e+01°)
1.21051452336818e+06	(2.35408923315094e+01dB,-2.06100851830037e+01°)
1.21610200453700e+06	(2.35408938137262e+01dB,-2.07095803299254e+01°)
1.22171527634708e+06	(2.35408920022754e+01dB,-2.08095922989748e+01°)
1.22735445784261e+06	(2.35408868051967e+01dB,-2.09101241993462e+01°)
1.23301966861726e+06	(2.35408781285435e+01dB,-2.10111791627155e+01°)
1.23871102881673e+06	(2.35408658763448e+01dB,-2.11127603434066e+01°)
1.24442865914129e+06	(2.35408499505647e+01dB,-2.12148709185608e+01°)
1.25017268084831e+06	(2.35408302510628e+01dB,-2.13175140883041e+01°)
1.25594321575488e+06	(2.35408066755523e+01dB,-2.14206930759163e+01°)
1.26174038624038e+06	(2.35407791195588e+01dB,-2.15244111280003e+01°)
1.26756431524905e+06	(2.35407474763771e+01dB,-2.16286715146505e+01°)
1.27341512629262e+06	(2.35407116370281e+01dB,-2.17334775296233e+01°)
1.27929294345292e+06	(2.35406714902144e+01dB,-2.18388324905058e+01°)
1.28519789138453e+06	(2.35406269222754e+01dB,-2.19447397388859e+01°)
1.29113009531739e+06	(2.35405778171414e+01dB,-2.20512026405221e+01°)
1.29708968105950e+06	(2.35405240562868e+01dB,-2.21582245855131e+01°)
1.30307677499954e+06	(2.35404655186827e+01dB,-2.22658089884676e+01°)
1.30909150410959e+06	(2.35404020807484e+01dB,-2.23739592886742e+01°)
1.31513399594779e+06	(2.35403336163023e+01dB,-2.24826789502705e+01°)
1.32120437866107e+06	(2.35402599965116e+01dB,-2.25919714624126e+01°)
1.32730278098787e+06	(2.35401810898414e+01dB,-2.27018403394445e+01°)
1.33342933226084e+06	(2.35400967620025e+01dB,-2.28122891210661e+01°)
1.33958416240962e+06	(2.35400068758987e+01dB,-2.29233213725022e+01°)
1.34576740196356e+06	(2.35399112915728e+01dB,-2.30349406846700e+01°)
1.35197918205452e+06	(2.35398098661520e+01dB,-2.31471506743468e+01°)
1.35821963441964e+06	(2.35397024537918e+01dB,-2.32599549843362e+01°)
1.36448889140412e+06	(2.35395889056197e+01dB,-2.33733572836350e+01°)
1.37078708596404e+06	(2.35394690696768e+01dB,-2.34873612675978e+01°)
1.37711435166919e+06	(2.35393427908595e+01dB,-2.36019706581021e+01°)
1.38347082270586e+06	(2.35392099108595e+01dB,-2.37171892037117e+01°)
1.38985663387975e+06	(2.35390702681027e+01dB,-2.38330206798392e+01°)
1.39627192061877e+06	(2.35389236976876e+01dB,-2.39494688889079e+01°)
1.40271681897596e+06	(2.35387700313218e+01dB,-2.40665376605122e+01°)
1.40919146563233e+06	(2.35386090972583e+01dB,-2.41842308515762e+01°)
1.41569599789980e+06	(2.35384407202300e+01dB,-2.43025523465124e+01°)
1.42223055372407e+06	(2.35382647213830e+01dB,-2.44215060573772e+01°)
1.42879527168758e+06	(2.35380809182096e+01dB,-2.45410959240261e+01°)
1.43539029101245e+06	(2.35378891244792e+01dB,-2.46613259142670e+01°)
1.44201575156341e+06	(2.35376891501683e+01dB,-2.47822000240109e+01°)
1.44867179385077e+06	(2.35374808013895e+01dB,-2.49037222774222e+01°)
1.45535855903341e+06	(2.35372638803194e+01dB,-2.50258967270653e+01°)
1.46207618892178e+06	(2.35370381851245e+01dB,-2.51487274540506e+01°)
1.46882482598088e+06	(2.35368035098865e+01dB,-2.52722185681773e+01°)
1.47560461333331e+06	(2.35365596445264e+01dB,-2.53963742080741e+01°)
1.48241569476228e+06	(2.35363063747270e+01dB,-2.55211985413374e+01°)
1.48925821471471e+06	(2.35360434818540e+01dB,-2.56466957646667e+01°)
1.49613231830421e+06	(2.35357707428758e+01dB,-2.57728701039979e+01°)
1.50303815131423e+06	(2.35354879302826e+01dB,-2.58997258146324e+01°)
1.50997586020112e+06	(2.35351948120033e+01dB,-2.60272671813643e+01°)
1.51694559209725e+06	(2.35348911513212e+01dB,-2.61554985186037e+01°)
1.52394749481411e+06	(2.35345767067888e+01dB,-2.62844241704971e+01°)
1.53098171684546e+06	(2.35342512321405e+01dB,-2.64140485110433e+01°)
1.53804840737047e+06	(2.35339144762043e+01dB,-2.65443759442071e+01°)
1.54514771625691e+06	(2.35335661828121e+01dB,-2.66754109040275e+01°)
1.55227979406430e+06	(2.35332060907078e+01dB,-2.68071578547228e+01°)
1.55944479204709e+06	(2.35328339334554e+01dB,-2.69396212907912e+01°)
1.56664286215791e+06	(2.35324494393434e+01dB,-2.70728057371069e+01°)
1.57387415705078e+06	(2.35320523312901e+01dB,-2.72067157490114e+01°)
1.58113883008431e+06	(2.35316423267455e+01dB,-2.73413559124005e+01°)
1.58843703532501e+06	(2.35312191375922e+01dB,-2.74767308438054e+01°)
1.59576892755050e+06	(2.35307824700454e+01dB,-2.76128451904693e+01°)
1.60313466225286e+06	(2.35303320245503e+01dB,-2.77497036304183e+01°)
1.61053439564184e+06	(2.35298674956781e+01dB,-2.78873108725261e+01°)
1.61796828464827e+06	(2.35293885720210e+01dB,-2.80256716565736e+01°)
1.62543648692730e+06	(2.35288949360849e+01dB,-2.81647907533017e+01°)
1.63293916086181e+06	(2.35283862641807e+01dB,-2.83046729644579e+01°)
1.64047646556572e+06	(2.35278622263135e+01dB,-2.84453231228361e+01°)
1.64804856088742e+06	(2.35273224860708e+01dB,-2.85867460923100e+01°)
1.65565560741308e+06	(2.35267667005085e+01dB,-2.87289467678583e+01°)
1.66329776647015e+06	(2.35261945200352e+01dB,-2.88719300755837e+01°)
1.67097520013070e+06	(2.35256055882948e+01dB,-2.90157009727229e+01°)
1.67868807121490e+06	(2.35249995420474e+01dB,-2.91602644476498e+01°)
1.68643654329448e+06	(2.35243760110480e+01dB,-2.93056255198692e+01°)
1.69422078069615e+06	(2.35237346179243e+01dB,-2.94517892400030e+01°)
1.70204094850514e+06	(2.35230749780517e+01dB,-2.95987606897668e+01°)
1.70989721256868e+06	(2.35223966994269e+01dB,-2.97465449819372e+01°)
1.71778973949951e+06	(2.35216993825397e+01dB,-2.98951472603101e+01°)
1.72571869667942e+06	(2.35209826202428e+01dB,-3.00445726996487e+01°)
1.73368425226279e+06	(2.35202459976199e+01dB,-3.01948265056214e+01°)
1.74168657518020e+06	(2.35194890918516e+01dB,-3.03459139147289e+01°)
1.74972583514192e+06	(2.35187114720797e+01dB,-3.04978401942209e+01°)
1.75780220264163e+06	(2.35179126992695e+01dB,-3.06506106420010e+01°)
1.76591584895992e+06	(2.35170923260700e+01dB,-3.08042305865200e+01°)
1.77406694616802e+06	(2.35162498966725e+01dB,-3.09587053866577e+01°)
1.78225566713136e+06	(2.35153849466670e+01dB,-3.11140404315912e+01°)
1.79048218551332e+06	(2.35144970028964e+01dB,-3.12702411406516e+01°)
1.79874667577885e+06	(2.35135855833097e+01dB,-3.14273129631662e+01°)
1.80704931319821e+06	(2.35126501968121e+01dB,-3.15852613782884e+01°)
1.81539027385065e+06	(2.35116903431135e+01dB,-3.17440918948118e+01°)
1.82376973462818e+06	(2.35107055125757e+01dB,-3.19038100509719e+01°)
1.83218787323931e+06	(2.35096951860565e+01dB,-3.20644214142304e+01°)
1.84064486821280e+06	(2.35086588347524e+01dB,-3.22259315810462e+01°)
1.84914089890148e+06	(2.35075959200398e+01dB,-3.23883461766290e+01°)
1.85767614548601e+06	(2.35065058933129e+01dB,-3.25516708546773e+01°)
1.86625078897875e+06	(2.35053881958209e+01dB,-3.27159112970995e+01°)
1.87486501122757e+06	(2.35042422585027e+01dB,-3.28810732137167e+01°)
1.88351899491969e+06	(2.35030675018191e+01dB,-3.30471623419490e+01°)
1.89221292358562e+06	(2.35018633355843e+01dB,-3.32141844464824e+01°)
1.90094698160296e+06	(2.35006291587938e+01dB,-3.33821453189171e+01°)
1.90972135420038e+06	(2.34993643594520e+01dB,-3.35510507773962e+01°)
1.91853622746155e+06	(2.34980683143963e+01dB,-3.37209066662144e+01°)
1.92739178832901e+06	(2.34967403891203e+01dB,-3.38917188554063e+01°)
1.93628822460824e+06	(2.34953799375950e+01dB,-3.40634932403132e+01°)
1.94522572497156e+06	(2.34939863020872e+01dB,-3.42362357411284e+01°)
1.95420447896217e+06	(2.34925588129769e+01dB,-3.44099523024200e+01°)
1.96322467699816e+06	(2.34910967885727e+01dB,-3.45846488926309e+01°)
1.97228651037655e+06	(2.34895995349246e+01dB,-3.47603315035549e+01°)
1.98139017127736e+06	(2.34880663456363e+01dB,-3.49370061497894e+01°)
1.99053585276765e+06	(2.34864965016738e+01dB,-3.51146788681620e+01°)
1.99972374880565e+06	(2.34848892711742e+01dB,-3.52933557171327e+01°)
2.00895405424486e+06	(2.34832439092514e+01dB,-3.54730427761699e+01°)
2.01822696483819e+06	(2.34815596578003e+01dB,-3.56537461450987e+01°)
2.02754267724208e+06	(2.34798357452999e+01dB,-3.58354719434227e+01°)
2.03690138902073e+06	(2.34780713866138e+01dB,-3.60182263096171e+01°)
2.04630329865022e+06	(2.34762657827899e+01dB,-3.62020154003932e+01°)
2.05574860552278e+06	(2.34744181208580e+01dB,-3.63868453899332e+01°)
2.06523750995097e+06	(2.34725275736262e+01dB,-3.65727224690944e+01°)
2.07477021317198e+06	(2.34705932994756e+01dB,-3.67596528445831e+01°)
2.08434691735185e+06	(2.34686144421534e+01dB,-3.69476427380960e+01°)
2.09396782558976e+06	(2.34665901305653e+01dB,-3.71366983854297e+01°)
2.10363314192239e+06	(2.34645194785656e+01dB,-3.73268260355562e+01°)
2.11334307132819e+06	(2.34624015847469e+01dB,-3.75180319496654e+01°)
2.12309781973174e+06	(2.34602355322281e+01dB,-3.77103224001716e+01°)
2.13289759400814e+06	(2.34580203884416e+01dB,-3.79037036696856e+01°)
2.14274260198737e+06	(2.34557552049191e+01dB,-3.80981820499495e+01°)
2.15263305245873e+06	(2.34534390170764e+01dB,-3.82937638407350e+01°)
2.16256915517522e+06	(2.34510708439982e+01dB,-3.84904553487032e+01°)
2.17255112085803e+06	(2.34486496882208e+01dB,-3.86882628862262e+01°)
2.18257916120101e+06	(2.34461745355148e+01dB,-3.88871927701687e+01°)
2.19265348887511e+06	(2.34436443546671e+01dB,-3.90872513206293e+01°)
2.20277431753295e+06	(2.34410580972628e+01dB,-3.92884448596408e+01°)
2.21294186181331e+06	(2.34384146974652e+01dB,-3.94907797098282e+01°)
2.22315633734572e+06	(2.34357130717978e+01dB,-3.96942621930240e+01°)
2.23341796075500e+06	(2.34329521189237e+01dB,-3.98988986288400e+01°)
2.24372694966584e+06	(2.34301307194267e+01dB,-4.01046953331939e+01°)
2.25408352270749e+06	(2.34272477355918e+01dB,-4.03116586167915e+01°)
2.26448789951829e+06	(2.34243020111855e+01dB,-4.05197947835619e+01°)
2.27494030075043e+06	(2.34212923712373e+01dB,-4.07291101290464e+01°)
2.28544094807456e+06	(2.34182176218208e+01dB,-4.09396109387387e+01°)
2.29599006418453e+06	(2.34150765498359e+01dB,-4.11513034863775e+01°)
2.30658787280209e+06	(2.34118679227916e+01dB,-4.13641940321887e+01°)
2.31723459868163e+06	(2.34085904885899e+01dB,-4.15782888210778e+01°)
2.32793046761499e+06	(2.34052429753105e+01dB,-4.17935940807713e+01°)
2.33867570643618e+06	(2.34018240909970e+01dB,-4.20101160199056e+01°)
2.34947054302627e+06	(2.33983325234442e+01dB,-4.22278608260640e+01°)
2.36031520631815e+06	(2.33947669399877e+01dB,-4.24468346637595e+01°)
2.37120992630142e+06	(2.33911259872943e+01dB,-4.26670436723640e+01°)
2.38215493402728e+06	(2.33874082911556e+01dB,-4.28884939639819e+01°)
2.39315046161339e+06	(2.33836124562828e+01dB,-4.31111916212687e+01°)
2.40419674224884e+06	(2.33797370661042e+01dB,-4.33351426951924e+01°)
2.41529401019906e+06	(2.33757806825661e+01dB,-4.35603532027380e+01°)
2.42644250081081e+06	(2.33717418459354e+01dB,-4.37868291245547e+01°)
2.43764245051713e+06	(2.33676190746060e+01dB,-4.40145764025433e+01°)
2.44889409684243e+06	(2.33634108649085e+01dB,-4.42436009373862e+01°)
2.46019767840746e+06	(2.33591156909236e+01dB,-4.44739085860160e+01°)
2.47155343493438e+06	(2.33547320042990e+01dB,-4.47055051590245e+01°)
2.48296160725189e+06	(2.33502582340704e+01dB,-4.49383964180112e+01°)
2.49442243730027e+06	(2.33456927864877e+01dB,-4.51725880728694e+01°)
2.50593616813657e+06	(2.33410340448448e+01dB,-4.54080857790110e+01°)
2.51750304393973e+06	(2.33362803693152e+01dB,-4.56448951345287e+01°)
2.52912331001578e+06	(2.33314300967922e+01dB,-4.58830216772957e+01°)
2.54079721280302e+06	(2.33264815407354e+01dB,-4.61224708820018e+01°)
2.55252499987725e+06	(2.33214329910223e+01dB,-4.63632481571263e+01°)
2.56430691995704e+06	(2.33162827138068e+01dB,-4.66053588418467e+01°)
2.57614322290900e+06	(2.33110289513838e+01dB,-4.68488082028841e+01°)
2.58803415975306e+06	(2.33056699220606e+01dB,-4.70936014312834e+01°)
2.59997998266780e+06	(2.33002038200358e+01dB,-4.73397436391303e+01°)
2.61198094499582e+06	(2.32946288152858e+01dB,-4.75872398562027e+01°)
2.62403730124908e+06	(2.32889430534587e+01dB,-4.78360950265586e+01°)
2.63614930711434e+06	(2.32831446557770e+01dB,-4.80863140050590e+01°)
2.64831721945851e+06	(2.32772317189490e+01dB,-4.83379015538268e+01°)
2.66054129633420e+06	(2.32712023150884e+01dB,-4.85908623386417e+01°)
2.67282179698508e+06	(2.32650544916444e+01dB,-4.88452009252711e+01°)
2.68515898185149e+06	(2.32587862713412e+01dB,-4.91009217757373e+01°)
2.69755311257587e+06	(2.32523956521272e+01dB,-4.93580292445222e+01°)
2.71000445200835e+06	(2.32458806071356e+01dB,-4.96165275747088e+01°)
2.72251326421234e+06	(2.32392390846557e+01dB,-4.98764208940612e+01°)
2.73507981447009e+06	(2.32324690081154e+01dB,-5.01377132110423e+01°)
2.74770436928836e+06	(2.32255682760762e+01dB,-5.04004084107727e+01°)
2.76038719640402e+06	(2.32185347622399e+01dB,-5.06645102509277e+01°)
2.77312856478979e+06	(2.32113663154682e+01dB,-5.09300223575771e+01°)
2.78592874465989e+06	(2.32040607598160e+01dB,-5.11969482209665e+01°)
2.79878800747579e+06	(2.31966158945775e+01dB,-5.14652911912423e+01°)
2.81170662595199e+06	(2.31890294943470e+01dB,-5.17350544741214e+01°)
2.82468487406175e+06	(2.31812993090941e+01dB,-5.20062411265066e+01°)
2.83772302704298e+06	(2.31734230642534e+01dB,-5.22788540520504e+01°)
2.85082136140398e+06	(2.31653984608306e+01dB,-5.25528959966668e+01°)
2.86398015492939e+06	(2.31572231755236e+01dB,-5.28283695439949e+01°)
2.87719968668603e+06	(2.31488948608607e+01dB,-5.31052771108151e+01°)
2.89048023702884e+06	(2.31404111453546e+01dB,-5.33836209424198e+01°)
2.90382208760681e+06	(2.31317696336751e+01dB,-5.36634031079412e+01°)
2.91722552136897e+06	(2.31229679068381e+01dB,-5.39446254956381e+01°)
2.93069082257040e+06	(2.31140035224139e+01dB,-5.42272898081444e+01°)
2.94421827677820e+06	(2.31048740147537e+01dB,-5.45113975576809e+01°)
2.95780817087762e+06	(2.30955768952350e+01dB,-5.47969500612354e+01°)
2.97146079307812e+06	(2.30861096525271e+01dB,-5.50839484357105e+01°)
2.98517643291944e+06	(2.30764697528761e+01dB,-5.53723935930449e+01°)
2.99895538127781e+06	(2.30666546404106e+01dB,-5.56622862353101e+01°)
3.01279793037205e+06	(2.30566617374681e+01dB,-5.59536268497861e+01°)
3.02670437376983e+06	(2.30464884449432e+01dB,-5.62464157040186e+01°)
3.04067500639385e+06	(2.30361321426567e+01dB,-5.65406528408632e+01°)
3.05471012452812e+06	(2.30255901897474e+01dB,-5.68363380735180e+01°)
3.06881002582424e+06	(2.30148599250864e+01dB,-5.71334709805503e+01°)
3.08297500930768e+06	(2.30039386677138e+01dB,-5.74320509009203e+01°)
3.09720537538418e+06	(2.29928237172995e+01dB,-5.77320769290069e+01°)
3.11150142584607e+06	(2.29815123546267e+01dB,-5.80335479096386e+01°)
3.12586346387870e+06	(2.29700018421002e+01dB,-5.83364624331363e+01°)
3.14029179406686e+06	(2.29582894242782e+01dB,-5.86408188303690e+01°)
3.15478672240124e+06	(2.29463723284295e+01dB,-5.89466151678316e+01°)
3.16934855628491e+06	(2.29342477651149e+01dB,-5.92538492427465e+01°)
3.18397760453986e+06	(2.29219129287943e+01dB,-5.95625185781946e+01°)
3.19867417741352e+06	(2.29093649984586e+01dB,-5.98726204182830e+01°)
3.21343858658538e+06	(2.28966011382878e+01dB,-6.01841517233522e+01°)
3.22827114517356e+06	(2.28836184983349e+01dB,-6.04971091652293e+01°)
3.24317216774147e+06	(2.28704142152350e+01dB,-6.08114891225344e+01°)
3.25814197030450e+06	(2.28569854129417e+01dB,-6.11272876760433e+01°)
3.27318087033666e+06	(2.28433292034889e+01dB,-6.14445006041143e+01°)
3.28828918677739e+06	(2.28294426877794e+01dB,-6.17631233781850e+01°)
3.30346724003827e+06	(2.28153229563996e+01dB,-6.20831511583451e+01°)
3.31871535200983e+06	(2.28009670904611e+01dB,-6.24045787889908e+01°)
3.33403384606840e+06	(2.27863721624680e+01dB,-6.27274007945683e+01°)
3.34942304708292e+06	(2.27715352372116e+01dB,-6.30516113754131e+01°)
3.36488328142188e+06	(2.27564533726904e+01dB,-6.33772044036899e+01°)
3.38041487696020e+06	(2.27411236210568e+01dB,-6.37041734194422e+01°)
3.39601816308622e+06	(2.27255430295902e+01dB,-6.40325116267567e+01°)
3.41169347070865e+06	(2.27097086416949e+01dB,-6.43622118900505e+01°)
3.42744113226361e+06	(2.26936174979250e+01dB,-6.46932667304862e+01°)
3.44326148172168e+06	(2.26772666370333e+01dB,-6.50256683225251e+01°)
3.45915485459499e+06	(2.26606530970465e+01dB,-6.53594084906216e+01°)
3.47512158794429e+06	(2.26437739163637e+01dB,-6.56944787060691e+01°)
3.49116202038616e+06	(2.26266261348805e+01dB,-6.60308700840029e+01°)
3.50727649210017e+06	(2.26092067951359e+01dB,-6.63685733805669e+01°)
3.52346534483605e+06	(2.25915129434833e+01dB,-6.67075789902520e+01°)
3.53972892192100e+06	(2.25735416312834e+01dB,-6.70478769434136e+01°)
3.55606756826696e+06	(2.25552899161202e+01dB,-6.73894569039733e+01°)
3.57248163037788e+06	(2.25367548630378e+01dB,-6.77323081673135e+01°)
3.58897145635713e+06	(2.25179335457983e+01dB,-6.80764196583720e+01°)
3.60553739591482e+06	(2.24988230481601e+01dB,-6.84217799299411e+01°)
3.62217980037527e+06	(2.24794204651750e+01dB,-6.87683771611808e+01°)
3.63889902268444e+06	(2.24597229045039e+01dB,-6.91161991563506e+01°)
